Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
1,473.6,13615.7,473.6,13615.7,473.6,13615.7,236.8,6807.85
2,292.5,12264.2,292.5,12264.2,473.6,13615.7,264.65,9536.025000000001
3,245.3,14915.1,245.3,12264.2,473.6,14915.1,254.975,12225.5625
4,254.0,12665.5,245.3,12264.2,473.6,14915.1,254.4875,12445.53125
5,278.5,15994.2,245.3,12264.2,473.6,15994.2,266.49375,14219.865625
6,470.5,14682.9,245.3,12264.2,473.6,15994.2,368.496875,14451.3828125
7,272.1,18366.0,245.3,12264.2,473.6,18366.0,320.2984375,16408.69140625
8,476.0,14425.7,245.3,12264.2,476.0,18366.0,398.14921875,15417.195703125
9,283.0,13698.5,245.3,12264.2,476.0,18366.0,340.574609375,14557.8478515625
10,463.0,19534.8,245.3,12264.2,476.0,19534.8,401.7873046875,17046.32392578125
11,293.9,13735.2,245.3,12264.2,476.0,19534.8,347.84365234375,15390.761962890625
12,270.3,13979.9,245.3,12264.2,476.0,19534.8,309.07182617187505,14685.330981445313
13,275.1,13174.8,245.3,12264.2,476.0,19534.8,292.08591308593753,13930.065490722656
14,267.0,13227.1,245.3,12264.2,476.0,19534.8,279.5429565429688,13578.582745361327
15,262.1,14635.5,245.3,12264.2,476.0,19534.8,270.8214782714844,14107.041372680664
16,468.8,16575.2,245.3,12264.2,476.0,19534.8,369.8107391357422,15341.120686340331
17,291.5,13366.4,245.3,12264.2,476.0,19534.8,330.6553695678711,14353.760343170165
18,272.3,13045.0,245.3,12264.2,476.0,19534.8,301.47768478393556,13699.380171585082
19,466.1,26159.1,245.3,12264.2,476.0,26159.1,383.7888423919678,19929.24008579254
20,454.3,16798.5,245.3,12264.2,476.0,26159.1,419.0444211959839,18363.87004289627
21,292.1,16975.6,245.3,12264.2,476.0,26159.1,355.57221059799195,17669.735021448134
22,285.4,13493.0,245.3,12264.2,476.0,26159.1,320.486105298996,15581.367510724067
23,301.1,13696.5,245.3,12264.2,476.0,26159.1,310.793052649498,14638.933755362033
24,267.7,13701.7,245.3,12264.2,476.0,26159.1,289.24652632474897,14170.316877681016
25,310.5,15165.8,245.3,12264.2,476.0,26159.1,299.8732631623745,14668.058438840508
26,302.9,13916.9,245.3,12264.2,476.0,26159.1,301.3866315811872,14292.479219420253
27,359.8,13996.7,245.3,12264.2,476.0,26159.1,330.5933157905936,14144.589609710127
28,302.8,15258.8,245.3,12264.2,476.0,26159.1,316.69665789529677,14701.694804855062
29,383.6,13924.0,245.3,12264.2,476.0,26159.1,350.1483289476484,14312.847402427531
30,386.2,14253.6,245.3,12264.2,476.0,26159.1,368.1741644738242,14283.223701213767
31,302.0,17233.8,245.3,12264.2,476.0,26159.1,335.0870822369121,15758.511850606883
32,467.1,23853.4,245.3,12264.2,476.0,26159.1,401.0935411184561,19805.955925303442
33,576.4,28026.1,245.3,12264.2,576.4,28026.1,488.746770559228,23916.027962651722
34,641.1,14952.0,245.3,12264.2,641.1,28026.1,564.923385279614,19434.01398132586
35,303.7,14244.7,245.3,12264.2,641.1,28026.1,434.311692639807,16839.35699066293
36,289.7,15143.7,245.3,12264.2,641.1,28026.1,362.0058463199035,15991.528495331466
37,563.5,15478.7,245.3,12264.2,641.1,28026.1,462.75292315995176,15735.114247665733
38,318.5,14820.9,245.3,12264.2,641.1,28026.1,390.62646157997585,15278.007123832867
39,309.5,15711.9,245.3,12264.2,641.1,28026.1,350.0632307899879,15494.953561916434
40,287.7,17082.8,245.3,12264.2,641.1,28026.1,318.88161539499396,16288.876780958217
41,299.5,14356.3,245.3,12264.2,641.1,28026.1,309.190807697497,15322.588390479108
42,300.7,14586.2,245.3,12264.2,641.1,28026.1,304.94540384874847,14954.394195239554
43,291.8,14079.3,245.3,12264.2,641.1,28026.1,298.37270192437427,14516.847097619777
44,277.1,14742.2,245.3,12264.2,641.1,28026.1,287.73635096218715,14629.523548809888
45,616.0,13524.8,245.3,12264.2,641.1,28026.1,451.86817548109354,14077.161774404944
46,290.5,13698.7,245.3,12264.2,641.1,28026.1,371.1840877405468,13887.930887202472
47,312.2,13744.4,245.3,12264.2,641.1,28026.1,341.6920438702734,13816.165443601236
48,284.1,13856.4,245.3,12264.2,641.1,28026.1,312.8960219351367,13836.282721800617
49,287.7,13772.5,245.3,12264.2,641.1,28026.1,300.2980109675683,13804.391360900308
50,286.7,13381.5,245.3,12264.2,641.1,28026.1,293.4990054837841,13592.945680450153
51,260.6,13177.3,245.3,12264.2,641.1,28026.1,277.04950274189207,13385.122840225076
52,267.0,13240.0,245.3,12264.2,641.1,28026.1,272.02475137094603,13312.561420112539
53,284.6,13045.1,245.3,12264.2,641.1,28026.1,278.31237568547306,13178.83071005627
54,352.8,12862.0,245.3,12264.2,641.1,28026.1,315.55618784273656,13020.415355028135
55,260.3,13061.2,245.3,12264.2,641.1,28026.1,287.92809392136826,13040.807677514069
56,260.0,13059.9,245.3,12264.2,641.1,28026.1,273.96404696068413,13050.353838757033
57,263.2,12824.5,245.3,12264.2,641.1,28026.1,268.58202348034206,12937.426919378517
58,269.2,12654.5,245.3,12264.2,641.1,28026.1,268.89101174017105,12795.963459689257
59,254.0,12614.6,245.3,12264.2,641.1,28026.1,261.4455058700855,12705.281729844628
60,276.3,12685.9,245.3,12264.2,641.1,28026.1,268.87275293504274,12695.590864922313
61,249.1,12728.7,245.3,12264.2,641.1,28026.1,258.9863764675214,12712.145432461157
62,275.6,12740.5,245.3,12264.2,641.1,28026.1,267.2931882337607,12726.322716230577
63,262.2,12569.6,245.3,12264.2,641.1,28026.1,264.7465941168804,12647.961358115288
64,231.0,12503.4,231.0,12264.2,641.1,28026.1,247.8732970584402,12575.680679057645
65,241.1,12331.2,231.0,12264.2,641.1,28026.1,244.48664852922008,12453.440339528823
66,240.3,12195.9,231.0,12195.9,641.1,28026.1,242.39332426461004,12324.670169764411
67,238.7,12336.9,231.0,12195.9,641.1,28026.1,240.54666213230502,12330.785084882205
68,241.9,12334.1,231.0,12195.9,641.1,28026.1,241.22333106615253,12332.442542441102
69,227.5,12305.8,227.5,12195.9,641.1,28026.1,234.36166553307626,12319.12127122055
70,227.5,12149.7,227.5,12149.7,641.1,28026.1,230.93083276653812,12234.410635610275
71,377.9,12301.1,227.5,12149.7,641.1,28026.1,304.4154163832691,12267.755317805138
72,254.0,12025.2,227.5,12025.2,641.1,28026.1,279.20770819163454,12146.47765890257
73,245.1,11959.5,227.5,11959.5,641.1,28026.1,262.1538540958173,12052.988829451286
74,237.2,11934.5,227.5,11934.5,641.1,28026.1,249.67692704790863,11993.744414725643
75,261.7,12228.8,227.5,11934.5,641.1,28026.1,255.6884635239543,12111.272207362821
76,268.6,12992.4,227.5,11934.5,641.1,28026.1,262.14423176197715,12551.83610368141
77,264.4,12458.3,227.5,11934.5,641.1,28026.1,263.27211588098857,12505.068051840704
78,277.4,12494.4,227.5,11934.5,641.1,28026.1,270.33605794049424,12499.734025920352
79,270.5,12515.1,227.5,11934.5,641.1,28026.1,270.4180289702471,12507.417012960177
80,274.0,12964.0,227.5,11934.5,641.1,28026.1,272.2090144851236,12735.708506480089
81,272.6,12286.1,227.5,11934.5,641.1,28026.1,272.4045072425618,12510.904253240045
82,248.9,12391.6,227.5,11934.5,641.1,28026.1,260.6522536212809,12451.252126620024
83,258.1,12258.1,227.5,11934.5,641.1,28026.1,259.37612681064047,12354.676063310013
84,238.1,12373.6,227.5,11934.5,641.1,28026.1,248.73806340532025,12364.138031655006
85,261.4,12866.1,227.5,11934.5,641.1,28026.1,255.0690317026601,12615.119015827502
86,265.0,14514.9,227.5,11934.5,641.1,28026.1,260.03451585133007,13565.00950791375
87,294.9,13748.7,227.5,11934.5,641.1,28026.1,277.467257925665,13656.854753956875
88,332.4,14531.9,227.5,11934.5,641.1,28026.1,304.9336289628325,14094.377376978438
89,276.2,13158.5,227.5,11934.5,641.1,28026.1,290.56681448141626,13626.43868848922
90,250.1,13524.8,227.5,11934.5,641.1,28026.1,270.33340724070814,13575.61934424461
91,272.2,13294.0,227.5,11934.5,641.1,28026.1,271.26670362035406,13434.809672122305
92,288.8,13372.3,227.5,11934.5,641.1,28026.1,280.033351810177,13403.554836061152
93,279.0,13132.0,227.5,11934.5,641.1,28026.1,279.5166759050885,13267.777418030575
94,279.4,12792.5,227.5,11934.5,641.1,28026.1,279.45833795254424,13030.138709015288
95,356.8,12825.4,227.5,11934.5,641.1,28026.1,318.1291689762721,12927.769354507644
96,273.8,12863.3,227.5,11934.5,641.1,28026.1,295.9645844881361,12895.534677253821
97,271.1,13532.7,227.5,11934.5,641.1,28026.1,283.53229224406806,13214.117338626911
98,276.7,12833.9,227.5,11934.5,641.1,28026.1,280.116146122034,13024.008669313454
99,270.0,12807.2,227.5,11934.5,641.1,28026.1,275.058073061017,12915.604334656728
100,341.4,12866.1,227.5,11934.5,641.1,28026.1,308.2290365305085,12890.852167328365
101,251.8,12800.7,227.5,11934.5,641.1,28026.1,280.01451826525425,12845.776083664183
102,272.0,12659.2,227.5,11934.5,641.1,28026.1,276.00725913262715,12752.488041832092
103,267.8,12870.5,227.5,11934.5,641.1,28026.1,271.9036295663136,12811.494020916045
104,270.9,12758.8,227.5,11934.5,641.1,28026.1,271.4018147831568,12785.147010458022
105,243.0,12877.7,227.5,11934.5,641.1,28026.1,257.2009073915784,12831.423505229011
106,254.0,13337.8,227.5,11934.5,641.1,28026.1,255.6004536957892,13084.611752614506
107,329.4,12955.8,227.5,11934.5,641.1,28026.1,292.5002268478946,13020.205876307253
108,307.4,13695.3,227.5,11934.5,641.1,28026.1,299.9501134239473,13357.752938153626
109,270.0,12320.2,227.5,11934.5,641.1,28026.1,284.97505671197365,12838.976469076813
110,437.4,13209.3,227.5,11934.5,641.1,28026.1,361.18752835598684,13024.138234538406
111,282.4,13278.3,227.5,11934.5,641.1,28026.1,321.7937641779934,13151.219117269204
112,274.5,13486.8,227.5,11934.5,641.1,28026.1,298.1468820889967,13319.009558634601
113,275.3,13238.9,227.5,11934.5,641.1,28026.1,286.7234410444984,13278.9547793173
114,267.1,12757.8,227.5,11934.5,641.1,28026.1,276.9117205222492,13018.37738965865
115,304.5,12820.5,227.5,11934.5,641.1,28026.1,290.7058602611246,12919.438694829325
116,267.0,12820.4,227.5,11934.5,641.1,28026.1,278.8529301305623,12869.919347414663
117,273.5,13165.1,227.5,11934.5,641.1,28026.1,276.17646506528115,13017.509673707333
118,276.8,13235.4,227.5,11934.5,641.1,28026.1,276.4882325326406,13126.454836853667
119,281.6,12688.0,227.5,11934.5,641.1,28026.1,279.0441162663203,12907.227418426834
120,318.2,12733.0,227.5,11934.5,641.1,28026.1,298.6220581331602,12820.113709213416
121,264.6,13154.1,227.5,11934.5,641.1,28026.1,281.6110290665801,12987.106854606707
122,277.1,13106.7,227.5,11934.5,641.1,28026.1,279.35551453329003,13046.903427303354
123,273.3,13095.4,227.5,11934.5,641.1,28026.1,276.327757266645,13071.151713651678
124,344.2,12626.6,227.5,11934.5,641.1,28026.1,310.2638786333225,12848.875856825838
125,275.3,13007.7,227.5,11934.5,641.1,28026.1,292.78193931666124,12928.28792841292
126,450.4,13462.5,227.5,11934.5,641.1,28026.1,371.5909696583306,13195.39396420646
127,274.8,12905.9,227.5,11934.5,641.1,28026.1,323.1954848291653,13050.64698210323
128,262.4,12943.9,227.5,11934.5,641.1,28026.1,292.7977424145827,12997.273491051616
129,279.5,14387.2,227.5,11934.5,641.1,28026.1,286.14887120729134,13692.236745525808
130,339.2,13510.2,227.5,11934.5,641.1,28026.1,312.67443560364563,13601.218372762905
131,287.7,12714.5,227.5,11934.5,641.1,28026.1,300.18721780182284,13157.859186381453
132,271.0,12854.8,227.5,11934.5,641.1,28026.1,285.5936089009114,13006.329593190727
133,275.5,13778.6,227.5,11934.5,641.1,28026.1,280.54680445045574,13392.464796595363
134,295.7,13014.3,227.5,11934.5,641.1,28026.1,288.1234022252279,13203.382398297681
135,295.3,12835.6,227.5,11934.5,641.1,28026.1,291.7117011126139,13019.49119914884
136,280.5,13532.2,227.5,11934.5,641.1,28026.1,286.10585055630696,13275.84559957442
137,277.9,13442.6,227.5,11934.5,641.1,28026.1,282.0029252781535,13359.22279978721
138,293.1,13190.0,227.5,11934.5,641.1,28026.1,287.55146263907676,13274.611399893605
139,263.1,13095.2,227.5,11934.5,641.1,28026.1,275.32573131953836,13184.905699946803
140,260.8,12616.1,227.5,11934.5,641.1,28026.1,268.06286565976916,12900.502849973402
141,260.4,12675.4,227.5,11934.5,641.1,28026.1,264.23143282988457,12787.9514249867
142,246.0,12953.7,227.5,11934.5,641.1,28026.1,255.11571641494228,12870.825712493352
143,262.1,13009.3,227.5,11934.5,641.1,28026.1,258.60785820747117,12940.062856246675
144,287.3,13283.7,227.5,11934.5,641.1,28026.1,272.9539291037356,13111.881428123339
145,312.9,13251.3,227.5,11934.5,641.1,28026.1,292.9269645518678,13181.59071406167
146,281.1,12837.5,227.5,11934.5,641.1,28026.1,287.01348227593394,13009.545357030835
147,277.0,13014.5,227.5,11934.5,641.1,28026.1,282.00674113796697,13012.022678515417
148,283.3,13223.5,227.5,11934.5,641.1,28026.1,282.6533705689835,13117.761339257708
149,318.0,13260.0,227.5,11934.5,641.1,28026.1,300.32668528449176,13188.880669628854
150,268.1,13193.2,227.5,11934.5,641.1,28026.1,284.2133426422459,13191.040334814428
151,280.5,14384.4,227.5,11934.5,641.1,28026.1,282.3566713211229,13787.720167407213
152,276.4,13179.8,227.5,11934.5,641.1,28026.1,279.37833566056145,13483.760083703606
153,265.8,13231.4,227.5,11934.5,641.1,28026.1,272.58916783028076,13357.580041851803
154,266.5,12679.9,227.5,11934.5,641.1,28026.1,269.5445839151404,13018.740020925901
155,287.7,12571.4,227.5,11934.5,641.1,28026.1,278.62229195757016,12795.07001046295
156,258.5,12743.9,227.5,11934.5,641.1,28026.1,268.5611459787851,12769.485005231476
157,271.3,12818.4,227.5,11934.5,641.1,28026.1,269.93057298939254,12793.942502615737
158,251.8,12742.4,227.5,11934.5,641.1,28026.1,260.8652864946963,12768.171251307867
159,244.1,13144.6,227.5,11934.5,641.1,28026.1,252.48264324734816,12956.385625653933
160,258.6,12554.0,227.5,11934.5,641.1,28026.1,255.5413216236741,12755.192812826966
161,277.9,12517.8,227.5,11934.5,641.1,28026.1,266.72066081183704,12636.496406413484
162,240.8,12630.4,227.5,11934.5,641.1,28026.1,253.76033040591852,12633.448203206743
163,269.6,12724.1,227.5,11934.5,641.1,28026.1,261.6801652029593,12678.774101603372
164,318.6,12809.8,227.5,11934.5,641.1,28026.1,290.14008260147966,12744.287050801686
165,250.2,12419.3,227.5,11934.5,641.1,28026.1,270.17004130073985,12581.793525400843
166,262.8,12169.5,227.5,11934.5,641.1,28026.1,266.48502065036996,12375.64676270042
167,243.2,12633.8,227.5,11934.5,641.1,28026.1,254.84251032518497,12504.72338135021
168,272.1,13104.4,227.5,11934.5,641.1,28026.1,263.4712551625925,12804.561690675106
169,272.1,12437.5,227.5,11934.5,641.1,28026.1,267.78562758129624,12621.030845337553
170,259.9,12301.5,227.5,11934.5,641.1,28026.1,263.8428137906481,12461.265422668777
171,250.0,12308.7,227.5,11934.5,641.1,28026.1,256.921406895324,12384.982711334389
172,250.4,12247.2,227.5,11934.5,641.1,28026.1,253.660703447662,12316.091355667195
173,268.9,12465.6,227.5,11934.5,641.1,28026.1,261.280351723831,12390.845677833597
174,251.9,12682.4,227.5,11934.5,641.1,28026.1,256.5901758619155,12536.622838916799
175,251.8,12554.8,227.5,11934.5,641.1,28026.1,254.19508793095775,12545.7114194584
176,264.7,12381.7,227.5,11934.5,641.1,28026.1,259.44754396547887,12463.7057097292
177,272.9,12514.8,227.5,11934.5,641.1,28026.1,266.1737719827394,12489.2528548646
178,249.2,12605.8,227.5,11934.5,641.1,28026.1,257.6868859913697,12547.5264274323
179,253.6,12318.7,227.5,11934.5,641.1,28026.1,255.64344299568484,12433.113213716151
180,247.5,12282.9,227.5,11934.5,641.1,28026.1,251.57172149784242,12358.006606858075
181,252.7,12775.2,227.5,11934.5,641.1,28026.1,252.1358607489212,12566.603303429038
182,392.2,30142.3,227.5,11934.5,641.1,30142.3,322.1679303744606,21354.451651714517
183,605.3,20022.3,227.5,11934.5,641.1,30142.3,463.7339651872303,20688.375825857256
184,305.0,15127.0,227.5,11934.5,641.1,30142.3,384.36698259361515,17907.687912928628
185,393.5,15136.2,227.5,11934.5,641.1,30142.3,388.9334912968076,16521.943956464314
186,300.2,14898.0,227.5,11934.5,641.1,30142.3,344.56674564840375,15709.971978232157
187,326.2,14570.6,227.5,11934.5,641.1,30142.3,335.38337282420184,15140.285989116079
188,307.3,13917.8,227.5,11934.5,641.1,30142.3,321.3416864121009,14529.04299455804
189,383.3,14258.8,227.5,11934.5,641.1,30142.3,352.3208432060504,14393.92149727902
190,502.9,15583.4,227.5,11934.5,641.1,30142.3,427.6104216030252,14988.66074863951
191,313.8,19303.9,227.5,11934.5,641.1,30142.3,370.70521080151264,17146.280374319755
192,495.6,16503.8,227.5,11934.5,641.1,30142.3,433.15260540075633,16825.040187159877
193,349.2,14990.9,227.5,11934.5,641.1,30142.3,391.1763027003782,15907.970093579937
194,449.8,15222.8,227.5,11934.5,641.1,30142.3,420.4881513501891,15565.385046789968
195,305.0,14698.2,227.5,11934.5,641.1,30142.3,362.74407567509456,15131.792523394985
196,308.5,14121.8,227.5,11934.5,641.1,30142.3,335.6220378375473,14626.796261697491
197,296.8,14409.3,227.5,11934.5,641.1,30142.3,316.2110189187737,14518.048130848745
198,320.0,14202.4,227.5,11934.5,641.1,30142.3,318.10550945938684,14360.224065424372
199,451.4,15802.1,227.5,11934.5,641.1,30142.3,384.7527547296934,15081.162032712185
200,357.2,15241.8,227.5,11934.5,641.1,30142.3,370.9763773648467,15161.481016356092
201,305.2,14734.8,227.5,11934.5,641.1,30142.3,338.0881886824234,14948.140508178047
202,314.2,22239.7,227.5,11934.5,641.1,30142.3,326.1440943412117,18593.920254089026
203,585.1,24642.6,227.5,11934.5,641.1,30142.3,455.62204717060587,21618.260127044512
204,337.0,19495.2,227.5,11934.5,641.1,30142.3,396.3110235853029,20556.730063522256
205,319.6,20581.5,227.5,11934.5,641.1,30142.3,357.95551179265146,20569.11503176113
206,316.2,20554.8,227.5,11934.5,641.1,30142.3,337.0777558963257,20561.957515880564
207,382.7,16693.5,227.5,11934.5,641.1,30142.3,359.8888779481629,18627.728757940284
208,341.5,16790.5,227.5,11934.5,641.1,30142.3,350.69443897408144,17709.114378970142
209,421.3,15609.7,227.5,11934.5,641.1,30142.3,385.99721948704075,16659.40718948507
210,317.1,17842.1,227.5,11934.5,641.1,30142.3,351.5486097435204,17250.753594742535
211,478.0,17392.2,227.5,11934.5,641.1,30142.3,414.7743048717602,17321.476797371266
212,479.0,15390.8,227.5,11934.5,641.1,30142.3,446.8871524358801,16356.138398685633
213,500.3,20804.0,227.5,11934.5,641.1,30142.3,473.59357621794004,18580.069199342815
214,320.5,15129.4,227.5,11934.5,641.1,30142.3,397.04678810897,16854.734599671407
215,314.4,14997.4,227.5,11934.5,641.1,30142.3,355.72339405448497,15926.067299835704
216,314.7,14515.2,227.5,11934.5,641.1,30142.3,335.2116970272425,15220.633649917852
217,292.9,14015.4,227.5,11934.5,641.1,30142.3,314.05584851362124,14618.016824958926
218,472.6,15134.3,227.5,11934.5,641.1,30142.3,393.32792425681066,14876.158412479463
219,308.8,14558.2,227.5,11934.5,641.1,30142.3,351.06396212840536,14717.179206239733
220,286.0,15074.5,227.5,11934.5,641.1,30142.3,318.5319810642027,14895.839603119866
221,298.6,14103.5,227.5,11934.5,641.1,30142.3,308.56599053210135,14499.669801559932
222,297.9,14420.5,227.5,11934.5,641.1,30142.3,303.2329952660507,14460.084900779966
223,289.5,13775.5,227.5,11934.5,641.1,30142.3,296.36649763302535,14117.792450389983
224,288.6,13454.9,227.5,11934.5,641.1,30142.3,292.4832488165127,13786.346225194991
225,290.2,13733.7,227.5,11934.5,641.1,30142.3,291.34162440825634,13760.023112597497
226,294.4,13475.3,227.5,11934.5,641.1,30142.3,292.87081220412813,13617.661556298748
227,267.2,13362.8,227.5,11934.5,641.1,30142.3,280.03540610206403,13490.230778149373
228,295.5,13261.7,227.5,11934.5,641.1,30142.3,287.767703051032,13375.965389074687
229,266.8,13392.1,227.5,11934.5,641.1,30142.3,277.283851525516,13384.032694537344
230,277.5,13111.8,227.5,11934.5,641.1,30142.3,277.391925762758,13247.91634726867
231,283.6,19489.0,227.5,11934.5,641.1,30142.3,280.495962881379,16368.458173634335
232,331.4,14847.3,227.5,11934.5,641.1,30142.3,305.9479814406895,15607.879086817167
233,283.4,13505.1,227.5,11934.5,641.1,30142.3,294.6739907203447,14556.489543408585
234,281.2,16039.3,227.5,11934.5,641.1,30142.3,287.9369953601723,15297.894771704292
235,321.3,13175.0,227.5,11934.5,641.1,30142.3,304.6184976800862,14236.447385852145
236,267.7,13335.8,227.5,11934.5,641.1,30142.3,286.1592488400431,13786.123692926072
237,270.4,13321.4,227.5,11934.5,641.1,30142.3,278.27962442002155,13553.761846463036
238,278.3,13480.3,227.5,11934.5,641.1,30142.3,278.2898122100108,13517.030923231518
239,279.3,13790.8,227.5,11934.5,641.1,30142.3,278.7949061050054,13653.915461615758
240,278.8,12516.7,227.5,11934.5,641.1,30142.3,278.7974530525027,13085.30773080788
241,254.7,12835.9,227.5,11934.5,641.1,30142.3,266.74872652625135,12960.60386540394
242,263.2,12796.8,227.5,11934.5,641.1,30142.3,264.97436326312567,12878.70193270197
243,291.0,12779.8,227.5,11934.5,641.1,30142.3,277.98718163156286,12829.250966350985
244,310.9,13595.7,227.5,11934.5,641.1,30142.3,294.4435908157814,13212.475483175493
245,437.8,13596.7,227.5,11934.5,641.1,30142.3,366.1217954078907,13404.587741587748
246,675.6,13836.8,227.5,11934.5,675.6,30142.3,520.8608977039454,13620.693870793873
247,284.3,14425.4,227.5,11934.5,675.6,30142.3,402.58044885197273,14023.046935396937
248,294.5,14538.5,227.5,11934.5,675.6,30142.3,348.54022442598637,14280.77346769847
249,283.0,15554.1,227.5,11934.5,675.6,30142.3,315.7701122129932,14917.436733849234
250,289.5,14639.5,227.5,11934.5,675.6,30142.3,302.63505610649656,14778.468366924617
